commentID,comment_text,hate_instigation_level,hatespeech_or_not
UgwbNTXPm0h1-GVlVhN4AaABAg,구멍가게가 아니라 인터넷 판매를 하는사람이 요즘세상에 대해 모르나?ㅋ 네이버 일해라,0.0,0
UgwIqYzGiG-I9Irhd1h4AaABAg,내가 아는 사업자들은 절대 그러지 않음 분명 한쪽의견만 듣기에는 사장의 정도가 심함 따라서 양쪽의 의견을 다 들어봐야함..,0.0,0
UgzOOajV48ZxSLoZsrd4AaABAg,네이버스토어팜 보면 별 양아치같은 판매자들이 진짜 많은데 네이버고객센터도 별로..,0.0,0
Ugykxag5UP1xX8CMgut4AaABAg,당장 업체를 찾아서 응징해야함,0.0,0
UgyzxKET5P8OYifB_NJ4AaABAg,쇼핑몰어디임?사기꾼이 장사하면 저렇게 되지 인성이 할말잃게 만드네 ㅋㅋㅋㅋㅋㅋㅋ 대단하다 저 인성으로 세상사는게,0.0,0
UgwpihThA8GIAgDXHTx4AaABAg,이거 여가부장관이 대국민 사과해야됨,0.0,1
UgzYTFf6-lJdIQMxOpB4AaABAg,저래봐야 이름 바꿔서 사업자 내면 끝... 하여간 법이 너무 물러 터졌어...,0.0,0
Ugxo4BKsriHHcH5UFuV4AaABAg,걍 우리한테 핵 개발을 시켜. 그게 젤 빨라.,0.0,0
Ugz1fPw7K7JTiBuMnUV4AaABAg,그놈의 규탄 규탄 ㅋㅋㅋ 규탄만 해서 뭐가 달라졌냐.,0.0,0
UgzWcGJq3kYSicWEis94AaABAg,그래.. 북한 불량국가 맞고 욕먹어도 싸긴한데 미국은 이렇게 된데에 아무런 책임이 없나? 북한은 북미간의 대화가 지속되는 한 미사일실험을 안하겠다고 했지 뭐 그냥 공짜로 안한다고 했나? 언론은 왜 이점은 얘기를 안하지? 트럼프는 쇼맨십이 있긴했지만 그래도 북한하고 대화해 보려고 했고 노력이라도 했는데 바이든은? 이 영감 취임하고 대북에 대한 건설적인 메세지를 들어본적이 없다. 난 문재인대통령을 존경하고 좋아하지만 후반기로 가서는 처음과 다르게 북미간 대화노력에 대한 의지가 많이 떨어진거 같아 아쉽다. 사태를 이렇게 만든데는 미국 책임이 없다고 할 순 없겠지,0.0,0
UgxoG8gYlCXd4WtEn5p4AaABAg,그래서미국은한반도 문제는한반도 빼고결정 했나?,0.0,0
UgwvG9h3pklO11-VN894AaABAg,뉴스타파에 김만배 녹취록 뜸.  대장동 몸통은 윤석열...,0.0,0
UgzJ7PafNW7IlHZm2RF4AaABAg,미국 ㆍㅎ 북한욕하고 싸우지말고 ᆢ러시아 중국이 뒤에있다 ㆍ북한욕하지말고 조사해바라 중국러시아다 ㆍ이제 정신좀 차려라 ㆍ강력한정보력 놔두고 뭐하니 ? 세밀히 조사해바라 ㆍ,0.0,0
UgxBjJb4KEl0sPKnszJ4AaABAg,미국은 불량국가 제조국이다.물론 자신들이 제일불량하고ᆢ,1.0,0
UgwKp2rijkXoMj6JDD94AaABAg,미국을 겨냥한 무력시위.  제재를 풀어 줄것처럼 기대하게 만들어 놓고  풍계리  핵실험장까지 폭파 했는데  아무 성과나 보상이 없다.  당했다 생각하니 얼마나 분통이 터지겠지. 더이상 미국의 기만에 안 당하고 우리도 핵 강국으로 간다는 걸 과시하는 표시네.,0.0,0
UgzKYHJxNkPz98VbL3x4AaABAg,불쌍한 한민족~멀 얻어 먹을것 있나해서 계속쏘냐?그돈으로 인민들 식량이라도 넉넉히 배분해주지 ㅉㅉ독재는 답없네,0.0,1
UgxXkHxRWptiORYKsEF4AaABAg,어떻게 러시아에게는 함부로 대하면서 북한에는 쩔쩔매는 고? 날마다 대응? 그만하고 행동해라,0.0,0
Ugye08Yddh7JgpCBOV14AaABAg,지금도 강력한 제재 또 제재 의미가 있나?? 양키들 생각이 몰까?? 일본 정치인들은 신난다…,0.0,1
UgwoQMT2LdvRKulNM454AaABAg,"큰일이다...새로운  당선인이  군대경험도 없고,,,,국방의식이  있으려나?",1.0,0
UgxT1Qm7iTYgqqNRJOB4AaABAg,1600만 국민이 선택했고 또 다른 1600만 국민이 감시할테니 잘 하리라 믿어봅니다,0.0,0
UgwBfiMyw4-Nj4TI9Fh4AaABAg,"●윤석열후보가 당선되서 좋아진것1. 소화가 잘됨2. 꿀잠 잠3. 길가다가도 괜히 웃음이 남4. 불평불만이 없어지고 관대해짐5. 뉴스보면 기대감에 넘쳐 힘이 남6. 특별한 일이 없어도 즐겁고 활기찬 하루가 됨7. 일출은 상쾌하고 희망차고, 일몰은 아름답고 시원하게 느껴짐8. 그동안 하늘 높은 줄 모르고 목에 힘주고 설치고 다니던 자들 혼날 생각하면 강한 희열을 느낌",0.0,0
UgyUW33moTyaV2W6UKF4AaABAg,가족 수사에서 검사였던 과거 경력을 이용하려 한다면 그건 바로 자충수입니다 검찰은 정치적 중립을 선언해야 합니다. 공수처가 왜 생겼습니까. 검찰이 정치를 하기 때문이었죠. 그 고리를 깨는 것만으로도 검찰개혁 반은 성공한 겁니다그건 윤 당선인이 스스로 해야합니다 살아있는 권력도 수사한다는그 의지를 당선인 스스로 실천해 주세요.,0.0,0
UgykreylrwhcCxdonPt4AaABAg,검사외길??ㅋㅋㅋ그래할줄아는게 부잣집태어나서십년술퍼마시고 겨우 시험붙어서 사람들잡아들이고 범죄자봐주고 만배누나가 집사주고 참 훌륭한인생살았네,0.0,0
UgyLHKs4q5JsXAUJvjh4AaABAg,검사외길하면서 여자보는눈도 없어서 성고줄리같은여자와 결혼하고 대한민국 접수했나 공정운운할려면 주가조작 대장동특검 받고 시작해라 기레기들은 공정한보도해라,0.0,1
UgxM-cHHR6Q7PyCH5hp4AaABAg,경제학도였다고 어필하기엔..너무 경제지식이 없는데다 공부를 한 흔적조차 없는 건..어떻게 이해해야하는지..,0.0,0
UgxFPwJuzhDeYH_sOeB4AaABAg,공정ㅋㅋㅋ본인  니부인  장모부터..구속,1.0,0
UgxMInPq6-Jo9XN8DUN4AaABAg,공정과 정의  같다붙힐사람한테 붙여라,0.0,0
UgzKWtf_CQUznljZlK14AaABAg,국민 앞에 당당히 드러내는 소통 정치를 부탁드립니다. K-방역이니 수송기를 보냈니 자랑할 때만 모습드러내지 마시고,0.0,0
UgyK7E-TVZLj_IA4-Md4AaABAg,권력에 충성 충성!!,0.0,0
UgyYvUCb0i1lUj83RbB4AaABAg,그 어느때보다 국민들은 얼마나 잘하는지 더 지켜볼겁니다! 근데 진짜 불안하네요,0.0,0
UgypLV9po36gS8OpB-V4AaABAg,"그간 봐주기, 덮어씌우기, 무리한 수사들로 죽어 나자빠진 사람들을 언론은 왜 말하지 못하는지  정의와 공정 같은 소리하고 자빠졌다.",0.0,0
UgzoGG3ZNBCfPEvPdGx4AaABAg,"다 좋은데 가족과,,,마눌,,개검들에게 관대하다는 거,,,이건 공정하지 못하며,, 정의롭지도 않기 때문이다",0.0,0
UgwOrm81DlSyvfp83Xx4AaABAg,"대통령에게 일반인 보다 과한 도덕적 책무를 부과하는건 필요한 일이라 생각하지만,우리고 참을성을 갖고 그들의 판단을 지켜봅시다.",0.0,0
UgxKN2ZytwL-C8bJwqN4AaABAg,둘리형. 상식적이지않고 정의롭지않은 나라를 만드시려고 애쓰시네요그냥 개인적으로 바래봅니다.되도록 아무것도 안하시길...왠지 하면할수록 과거로 후퇴할듯...,1.0,0
Ugy21wKWBGrM3GQGVy54AaABAg,민주당이 깨끗하디고 검찰총장 시켜줘놓구선 이제와 딴소리 한다는건 뭔가 둘중 하난 잘못된거 아닌가?한가지만 하자 깨문이들아 ㅡㅡ,0.0,1
UgyPNXLmYWnZ0CA-hK54AaABAg,"변호사 친구가 말해준 의리, 백지 ..흠 이건 배지 달리는 직업 갖은 사람에게 득 될게.. 없는 것 같음 어릴 때야 떠든 친구들 입장에서 의리 있어 보이고 칭찬할 만한 일이라 생각해 말하는 거겠지만 뭐 민주화운동하다가 경찰 잡혀가서 가담한 동료들 불으라 할 때 백지 낸 것도 아니고 그냥 선생님이 면학 분위기 방해하는 애들 적으라 했는데 안 적은 건데 그런 게 의리고 그런 류의 의리 기질이 지금도 남아있다면 위험함..",0.0,0
UgyYPB0oj_PY28A6IUN4AaABAg,"본인 부인 주가조작 의혹부터 밝히고 장모 의혹밝히고, 대장동 봐주기수사부터 다 밝히고 정의와 공정을 말하는게 신뢰가간다!!",0.5,0
Ugzgof0hOScsoS6_gJ94AaABAg,비상식이 상식이 되어버린 이 사회를 고쳐줄수 있는 사람이길 바랍니다.,0.0,0
Ugz9EA0uOHa4CcknYSl4AaABAg,"상식과 정의가 판치는 세상은 국민이 원하는 힘. 반칙과 불공정은 악의 축,",0.0,0
UgyiuHBJap07zL8ZuNd4AaABAg,상식과 정의를 꼭 대통령님이 바로세워주실것을 믿습니다..최은순과 쥴리가 지은죄를 반드시 법의 심판을 받게해주세요!!!고발사주와 검언유착도 한동훈의 아이폰도 꼬옥 까주세요!!!,0.0,0
UgzhI9yZFSCSWz_a3qt4AaABAg,상식이 있냐? 정의라는 말을 쓴다는게말이나 되냐? 그냥 지가 왕이라고생각하는거지 대통령도 무시하는 거 보면모르냐? 그게 이기주의 OO기인거지,0.0,0
UgyyQTk5OzhptF1kD7x4AaABAg,알고보니 조직에 충성하는 자였어    우리가 너무 해몽을 좋게 해준탓이네,0.0,0
Ugy7rP_zVMYhV7y9qkx4AaABAg,애초에 검찰 특수부출신인거랑 검찰총장을 한거 보면 비리정치검사라는건데 무슨 공정과 정의를 외치나?저자리는 정말 뚝심가지고 정직하게 검사질을 하는 검사는 애초에 갈수가 없는 자린데 무슨 정의고 공정?,0.0,0
UgyCAPBYQZzSLVDtn294AaABAg,"옛말 틀린거 하나 없구나. 수신제가치국평천하라. 나를 갈고 닦는게 먼저, 그 다음이 집안이 바로 되어야 하고, 그 다음이 나라를 다스리고 천하를 평정하라고 대학에 나와있는데.. ... 마누라 얻어서 꾸린 가정을 보면.. 나라도 어떻게 만들어놓을지가 보이네.. 검찰을 등에 업고 나라를 조물락거릴건데.. 이제 이런 댓글 써도 고소하는거 아닌지 걱정이다. 언론의 자유가 엄연히 존재하는 대한민국인데 고소 당한 서울의소리 기자님도 걱정된다..",0.0,0
UgzRV2OVR9sjYEyTVj54AaABAg,오년 벌 생각만 해봤자 아무 소용없어요어차피 죄있으면 나이들어 더 뼈아파요지금 특검받고 털어버리세요죄도 없는데 왜 힘들게 사는건가요,0.0,0
UgwFN8GVwRSKSohCor14AaABAg,외길인생?물론 잘한거도 있겠지///하지만 검사라는 직위를 이용 장모뒤나 봐주고마누라 주가조작 사건 무마한건 잘못!!,0.0,0
UgzrS3M291fS0AxDkOt4AaABAg,월급쟁이 검사가 통장에 수십억이 있는게무슨 상식과 정의를 논하냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0,0
UgxE3B8e6DZy8nHSUwl4AaABAg,윤석열 은 국민이지킨다,0.0,0
Ugy2cl33pEpUxDU-Vjh4AaABAg,윤석열당선자의 걸어온 길을 보면서 정말 솔직하고 강직한 분으로 믿음이 갑니다,0.0,0
UgyNhEX8UF0Umr5ipCh4AaABAg,이대남들 롤모델이네 금수저로 태어나서 핑핑놀다가 9수까지 돈없어서 못하겠다 검사 되어 룸싸롱에서 건희만나 발목잡힌 진짜 드라마네 ᆢ금수저는 저리살아도 잘사네,0.0,1
Ugzv6le_fVHz2V697mp4AaABAg,이를 뽑은 한국인의 한심함이여... 줄리. 최은순의 그 많은 범죄들과 윤가의 그 무삭함이 그리 드러났어도...,0.0,0
UgwLkW033rOrLma2du54AaABAg,이미 당선된 대통령.좀 모자란 구석이 많고 지지하지 않았지만 검찰총장 할 정도로 능력있으면 대통령직에서도 잘 지낼 수 있다고 믿어보겠음. 그리고 지켜볼거임.,0.0,0
UgwBbe98e0qHlGNjD1Z4AaABAg,자신의 부인 장모의 논란만 특검이나 확실히 해결해도 국민의 대부분은 당신을 지지할것입니다.,0.0,0
UgzS6N0prR4ST2-MMR94AaABAg,장제원 비서실장 듣고나서는 할말이 없어,0.0,0
UgxbZYvqp0XFuA0S1yJ4AaABAg,재수없어.한국 망조들게 하는 상ㅍ 5년이나 볼 생각하니삶의 희망이 없다.5년을 못 채우고 탄핵당한다니기운을 좀 낸다.셀 수도 없는 많은 의혹과 비리를 감추고국민의 대표로 국민을 통합할 수 있나?저런 인간을 지지하는 인간이 있는 한한국에 희망은 없다.한번두번 당하고또 당하면 멍청한거지.,0.0,1
Ugx0w3kGQiopTeS6PsR4AaABAg,저는 이재명 후보에게 작은한표 희망을 준 사람입니다.. 윤석열 대통령님 어려운 자리에 어렵게 가신만큼..5년 잘해주세요..,0.25,0
UgwAG9ddTdjYphNeTA54AaABAg,제가 언제나 하는 말이 있습니다. 우리나라 대통령 중 비리 없는 대통령이 생기길 바라는 것과 잘 다스리는 것입니다. 다스리는 것은 저의 정치 성향에 따라 좋고 나쁘고가 될 수도 있지만 비리 만큼은 없었으면 합니다.,0.0,0
UgwFM2FH0SApiulRqTV4AaABAg,진짜 면상 보기싫다~ㅠㅠ 관상이 과학이라는데...에휴;;,1.0,1
UgwUEW8gdOO9ye_PdSB4AaABAg,하늘에서 내려준 대통령이십니다 이시대대통령 !!!,0.0,0
Ugxt0Eqhn0wNhkBZ_j94AaABAg,남의일이 아님 우리도 언제든 저런일이 일어날수 있다는 생각을 해야 합니다.,0.0,0
UgwY-sZgyKkSLmNnJP94AaABAg,ㅋㅋㅋㅋㅋㅋ 폐지 가즈아~!!,0.0,0
Ugw39WGaURwI4sE3N6J4AaABAg,국민들 멍청해서 여성가족부가 여성만 위한다는줄 아는거 같은데  걍 여성가족부 이름만 바꾸면 해결될듯 ㅋㅋㅋㅋ 그리고 젠저갈등이 여성가족부 사라지면 다 사라질거같니?? 전혀 ㄴㄴ 더욱 심해질거야 ㅋㅋㅋㅋㅋㅋ,1.0,1
Ugw0xb5vtRDLr9XG1uh4AaABAg,난 ㅅㅂ 렬이형이 칼춤을 연산군처럼했으면좋겠다 ㄴㅁㅎ ㄱㄷㅈ 부관참시 고고씽,0.0,0
Ugy-W4S01agJl17yNnd4AaABAg,대학생수준 홈페이지 만드는데 180억이나 들었는데 ㅋㅋ그걸로 말 다했지 않았나??,0.0,0
UgwHmIpzSqpUgWTzz-R4AaABAg,도대체 어떤 나라가 여가부가 없냐..출산율은 니네 남자들이 낮춘거고요..;; 사상이 좆빻았는데 누굴탓해,1.0,1
UgzT5yBTFoFM2pWM6Sd4AaABAg,"면허따러 갔는데 국가에서 지원해준다는 팜플렛이 10종류가 놓여 있었거든요? 그중에 9개가 여성에게만 지원해주는 거고, 1개가 청년 취업시 회사에 지원해주는 거였음.X발 이것도 다 여가부가 만든거지?",0.0,1
UgyCfPRhLVwe9RQ66FJ4AaABAg,몇십조를 쳐 쏟아부어도 아무런 성과하나 내지못한 여가부는 폐지하는게 맞다. 국방비가 50조인데 여가부가 도대체 뭐가 하는게 있다고 32조나 쓰나? 인구문제 시급하니 다른쪽에 쓰는게 맞다,0.0,0
UgzrPWcocwpKN0viwZl4AaABAg,여가부 페지 한다며?ㅋㅋㅋ아 말달라지면 이상해지는데 ㅋㅋㅋㅋㅋ,0.0,0
UgwiouidgafJCc75RxJ4AaABAg,여가부 폐지시키고 예산비리 밝혀내서  제대로 처벌만 한다면 최근 3대 대통령중 가장 큰 업적임,1.0,0
UgxG57_kWnyFsoUUTLh4AaABAg,여성가족부는 한게 뭐에요?,1.0,0
UgyIXjEcxHmwoGBQCmF4AaABAg,한게없고 앞으로 달성할것도 없으니 할말이 없어서 침묵하는 거지...지금까지 잘해왔으면 없어지지도 않을테고 할말도 많아서 국민들이 나서서 막아주겠지 여가부폐지에 반대 하는 사람들도 정말 필요하면 시위라도 할텐데 뭐 눈에띄게 시위하는 집단이라도 있나...,0.0,0
Ugx4fAqzqB3JNJR5NS54AaABAg,결국 푸틴이 원하는데로 결론이 나면 그동안 죽은 사람들은 개죽음인듯..한 나라만 초토화되고 사람들 떠돌이 신세 되고...길바닥에 돈 쳐 쏟고..앞으로 푸틴은 더 기세 등등해질거고..다음엔 어딜 건드려 볼까 할꺼고 ..이 결과를 지켜 보던 중국은 좋다하고 따라 서 대만 꿀꺽..,0.0,0
Ugw0FLEHNQTpxs_cjjF4AaABAg,"결론은 우크라이나 위정자가 무능력해서 전쟁을 초래한 것입니다.
트럼프 왈 푸틴은 천재이다.
맞습니다.
푸틴은 나토가 약속을 지키지 않았기 때문에 전쟁을 야기한 것입니다.
승리해서 빨리 평화가 오기를 희망합니다.
러시아의 침공은 명분이 존재합니다.
약속 저버린 나토와 미국은 잘못이 큽니다.
미국은 전쟁으로 돈을 많이 벌고 있습니다.
누구든지 전쟁에서 승리해서 국가간 신의을 보여줘야 합니다.",0.0,0
UgzNNItmzvet1kBSruh4AaABAg,경제는 서방에  정치는 중립을 지켰다면 이런 비극도 없었겠지...국민이 죽고 나서 혼자 전쟁영웅이 되면 뭐하나... 국력(국방력)을 키운다음에 나토에 가입 했어야지...,0.0,0
UgxNuAnioXiUTnBMkcZ4AaABAg,그냥 푸틴해달라는거 해주고 끝내라,0.0,0
UgxfFNNPR3Oz0gWTFYx4AaABAg,근데 솔직히 결과론적으로 놓고보면 젤렌스키는 젊고 용감하나 일국의 리더를 하기엔 무능한 편,0.0,0
UgzpEdObDRrKdwrWdhJ4AaABAg,끝내라!!!   우크라이나  k9  f35만 한국에서  빌려줘도  러시아 초토화 되겠다!!!  탱크  전투기가 어찌  다  옛날건데   정비도 안하나보네 ㅋㅋ   저걸  사는 북한은  대단허다 대단혀,0.0,1
UgyT1WVECqTfXhycAhd4AaABAg,뉴스타파에 김만배 녹취록 뜸.  대장동 몸통은 윤석열..,0.25,0
UgxXPylMhFDQZklRwUF4AaABAg,도와줄거면제대로 도와줘야지,0.0,0
UgzKDFpEEB5DrJRzl-x4AaABAg,러시아는 군대철수하고 대화시작헤라,0.0,0
Ugw2Ej5fMceWgaTROqt4AaABAg,러시아는 전범국이니 우크라이나 재건에 사과하고 최소 천조정도는 지원해라. 우크라이나는 어차피 서방에 버림받았고 중립적인 위치에 있어야 러시아의 완충지대 역활을 하니깐 중립화하고,0.0,0
UgyaUeh35guc__FhhRJ4AaABAg,미국만 믿다간 우리도 저렇게 된다. 자주 국방의 필요성,0.0,0
UgzkDy9s9RPWOI3Q_SZ4AaABAg,"민간인 피해가 없어야 하니 당장 전투중지와 함께, 젤렌스키 대통령은 서방 러시아 사이에 줄타기를 가늠해서 국가재건을 위해 양쪽에서 많은 지원을 받아 냈으면 합니다. 미틴 푸틴 아재가 말을 듣지 않아서 될랑가는 모르겠습니다 만! ㅜㅜ",0.0,0
UgwqiGmX64uSWx7jGWV4AaABAg,봐 전쟁은 이겨도 이긴게 아니고 모두에게 피해민 갈뿐이야. 전쟁을 일어나지 않게 하는게 이기는거냐. !,0.0,0
UgzAnLY2XpUF3xxTiCt4AaABAg,븽신들아 힘약하다고 먼저 두들겨패고 팔다리 부러뜨려놓고 이제 싸움그만하자고 하면 맞은쪽에서  아무런 피해보상도없이 사과도 못받고 그만둬야하나,0.0,0
Ugzbc_a0hLetSg4jAkF4AaABAg,빠른 종전이 필요한듯 국제유가 가스 곡물 각종원재료가 미친듯이오르고 세계 경제공황이 시작되겠네.,0.0,0
UgxTW1sgjFmsLkxfoM14AaABAg,"빨리 끝내는게 좋을뜻.. 결사항전 한다 해도, 잃은것이 더 많음... 어차피 러시아 편 시민들이 살고 있는 땅, 굳이 우크라 꺼라 끝까지 주장 할필요는 없다고 생각함.",0.0,0
Ugw_hs9I2lZwBrSn4zh4AaABAg,설마 휴전한다고   여태까지 한  제재들  풀어주는건  아니겠지요??,0.0,0
UgyD5OJKxEDgTMi3kH14AaABAg,"아마도 키이우를 경계로 북쪽,서쪽 그리고남단 오데사 지역까지 러시아가 먹고,동 우크라는 중립하는 조건으로 휴전이 성사될 듯.그로써. 신냉전 시대가 개막되고유럽 국가들 사이에 엄청난 군비 증강 경쟁이 이뤄지겠죠.이 것은 자원+무기로 세상을 쥐락펴락하는 세력이첨부터 기획한 것일 것이라는 것.",0.0,0
UgzbcgpvMWmEuRQtnB14AaABAg,"약소국의 비참함,  이래서 강국이 되어야 하는구나 핵을 소유해서라도, 비핵화시킨 상대국들이 원망스러울 것 같다.",0.0,0
UgyAzPmy4TdUPCjGDOd4AaABAg,"왠만하면 조금 불리한듯 해도 종전 협상을 하면, 영원한 승리자는 우크라이나가 될거다. 러시아는 이제 부터 정치 , 외교, 경제 전쟁을 벌여야된다. 신의 가호가 있기를~~",0.0,0
Ugw0PExIXJKHGssV1Rd4AaABAg,"요번 전쟁을 통해서 라시아 군사력을보니...미국한테는 상대도 안될듯.... 미국은 이라크  걸프전.. 아니가니스탄 수많은 전쟁을 통해서 그동안 축적해온 전술,.병기.. 전쟁을 실행하는 지휘관 이나 전투요원들 마인드... 거기다가...최첨단 스텔스 폭격기 제공권 장악하는  스텔스 전투기 진짜 모든면에서  미국이 너무 월등함...  소련애들 군사력은 여태까지 과대평가 된듯...",0.0,0
Ugx_y6FN9669xCnY3UV4AaABAg,우크라이나  이길수있게 기도합니다,0.0,0
UgzIkK4Cco6XvztshL54AaABAg,우크라이나 도와줍시다! 20세기에 러시아 푸틴같은 놈이 있다는것이 말이 됩니까?,0.0,0
UgyMl90Un6iMH94M2kt4AaABAg,우크라이나는 불평등협정을 맺을수밖에 없어요. 그게 국제사회의 현실입니다.,0.0,0
UgwPkFih1w7aVR_GKwx4AaABAg,우크라이나는 세계를 얻었지만 러시아는세계를 잃었다,0.0,0
UgwQqezmrr6Q0zYagA14AaABAg,이게 대화인가?? 넘에 나라 다뿌수고 다죽이고 와~~ 우리도 국방비 더 써라 세금 그마리 올리고 어따쓰노 썅,0.5,0
Ugxh8dGhTH9nUGUGOY54AaABAg,"이대로 휴전하면 한국처럼 서우크, 동우크 분단국가 될듯",0.0,0
Ugyd_NaOKyMFPTHvCfV4AaABAg,전쟁에서 이기던 지던 전쟁하는곳은 큰 상처가 남을수밖에 없다 ... 한반도에서도 전쟁이 나지 말아야 하는 이유를 잘 보여주고 있다 ...,0.08,0
UgzcrQuwHwjS6WVvlv54AaABAg,전쟁은  너무잔혹한 희생이따르고  국민들은  힘든미래를  격어아 한다는거,0.0,0
UgzojpSBmPDwOzWoUaN4AaABAg,전쟁이 멈춰도 가루가된 도시는 어떡하냐..,0.0,0
UgzSefrTZxNDk6rQlmB4AaABAg,전쟁중 보여준 모습은 분명 리더에 모습이지만 .. 일어나지 말아야 할 전쟁을 외교로 막지 못한 건 분명 실책입니다 .. 우크라이나 국민들의 모습이 너무 안타깝고 슬프네요,0.0833333333333333,0
UgwoJ2HoCCT-Th5eUix4AaABAg,제발 평화를.  하나님 도와주세요,0.125,0
UgznVACTZxowcl63oal4AaABAg,젤리를 영웅화하지만 준비안된 엉치인의말로가 드러난거임 무조건 나토 이유만가입할려다가 이꼴남 떡줄넘 생각도없는데 힘을키우고  기회를봤어야지 아무도믿지말고 자주국방만이답이다,0.0,0
Ugy8WHE6sCezodBPlLh4AaABAg,조금 손해 보더라도 국민들 생각해서협상하는게 낫지 않을까요  꼭전쟁에서 이겨야만히 승리는 아니지요 자국민 희생을 막는것도 승리라 생각합니다,0.0,0
Ugx17390n9MXbdEswF54AaABAg,주식 잘할꺼면 이 세분 영상이면 끝!장초단타----------기선제압당일단타----------창원개미마  인  드-----------야손TV♥️,0.0,0
Ugz6S7U25H6F5zqbtbZ4AaABAg,진짜 멍청한 대통령이다~~러사아를 상대로 시비걸어서 얻은게 없이 얻어 맞기만 했내!,0.0,0
UgyFV9zQOUhsF37LFZF4AaABAg,처음부터 전쟁이 안일어나게  했어야 했다 ㆍ 전쟁해서 남은게 뭐지  ㆍ 서로 그지되고‥국민들 다죽고 이건 지도자가  국민을 먼저생각하고  전쟁이  안일어나는  쪽으로  택했어야  한다,0.0,0
UgyVRPI5o1uBn5vb94p4AaABAg,초보 코메디 정치인을 선택한 우크라 국민의 비극. 국민소득 3천불 넘는 우크라 국민의 비극도 잘렌을 선택한 댓가이니 준석의 말대로 무운을 빕니다.,0.2,0
UgwXM6zd6teGvg3SYM94AaABAg,푸틴 싫다 정말,0.0,0
UgzeENGPXd3dx88i9P14AaABAg,푸틴. 죗값은 니가 꼭 갚게될거다. 영원히..,0.0,0
UgzphM2mcR0jlm_BUXh4AaABAg,한국은 전쟁 끝나면 제일먼저 들어가야...재건,0.0,0
UgxW8KsSmOWsH4B0KLx4AaABAg,협상이 아니라 그냥 러시아 요구 조건을 다 받아들여야  이전쟁이 끝남.,0.0,0
Ugw_mimLFO_oyU0XgpR4AaABAg,협상이 종결된다 하더라도 우크라이나는 너무나 많은 사람들이 죽었고 도시는 재건하기엔 너무나 초토화 되었다.우크라이나를 친러시아 정부수립을 한다 하더라도 국제사회에서 고립된체 얼마나 버틸 수 있겠는가? 푸틴은 이런 과정을 예상치는 못했을 것이나 궁지에 몰린마큼 지속적으로 극단의 선택을 감행할 것이다.3차 세계대전은 피할 수 없는 필연이다.,0.0,0
UgypJ_mS4PtK49LuPa94AaABAg,휴전 백날 해봐야 푸틴 계속 공격한다. 자기 꼭두각시 세울때까지 양보 힘들걸...젤렌스키가 물너나지 않는이상 장기전 될거 같다..,0.0,0
UgzaKVxYL8Q2xX72_Ot4AaABAg,희극인을 뽑앗더니 현실은 비극이네 솔직히 전쟁 일어나는거 피할수는 있엇음,0.0,0
UgyL4IW2Kfjy8ZvRfkh4AaABAg,힘든 상황에서 열심히 싸운건 인정 하지만 휴전해도 우크라이나 피해가 너무 크네요.,0.0,0
UgwbjGpxpvHBkMUa1jx4AaABAg,"2008년 쯤에 신한, 아침애카드를 신청했었다.정확히 기억나는데 아침에 영화관 조조할인 폭이 큰 혜택때문에 신한카드를 선택했었지.그런데. . . 신한카드가 그 혜택을 중도철회했었다. 그 후로 신한 카드는 절대 안 씀. 신용없음.",0.0,0
UgyrTzf05IgJHOBSoCt4AaABAg,"ㅋㅋㅋ 아니 관련 개발을 하는 입장으로서, ㅋㅋㅋ 카드사가 어렵다고..? ㅋㅋㅋ 느그들이 서로 경쟁한다고 광고에 돈을 오지게 쓰니까 생긱는 적자지, 카드사끼리 서로 출혈 광고 경쟁만 안하면되지 뭔 ~~ 적자야 ㅋㅋ 그리고, 느그들 시스템 개발해 놓고, 결제 모듈이 뭐 바뀐거라도 있냐? ㅋㅋㅋ 아님 밴더사들이랑 뭔 협상이라도 했냐? ㅋㅋ 뭘 해도 카드사 편들어줄수 있는  요소가 없다.. 수수료를 더 내려야 할판국에 올리고 자빠졌어 ㅋㅋ 카드 혜택도 제일 없는 신한카드가. ㅋㅋ",0.0,0
Ugxu8SGyrpbLG8QM2ZV4AaABAg,결국 카드쓰지말고 현금가지고다녀야되는거야  카드다버려야되것다. 채크카드나가지고다녀야지,0.0,0
UgwSBr9LTNwaNrfgeUh4AaABAg,글구 카드도 원래 소비자가 수수료 내셔야죠? ^_^ 왜 업주가 내야합니까? 대출을 이용하는건 카드사용자인데. 옛날에야 현금 만 쓰니까 사업주한테 부담햇다 치더라도 이제 카드 사용자가 90%가 넘어가는데 이제 당연히 카드사용자가 수수료 내는게 맞다고 본다.,0.0,0
