commentID,comment_text,hate_instigation_level,hatespeech_or_not
UgzG105Dm-xsqhp7U7B4AaABAg,This guy doesn’t know anything about China. He’s been consistently wrong about China for more than a decade now.,1.0,0
Ugz9HcH8ishqYNmyn2J4AaABAg,"This is horrible,My heart goes out to the civilians!!!!.😭💔🇺🇦🙏",0.5,0
Ugzx0lJT0xf4JlbuTmZ4AaABAg,"To suggest India and Japan would simply let the Chinese forces roll in is moronic at best. India has one of the largest militaries in the world and a nuclear nation. Japan is an island, rebuilding military fast, large population and high tech. Good thing both are allies of the US even with our incompetent leadership.",0.0,1
UgwKykvLc56CfxuJkzN4AaABAg,Tucker needs to be fired! He is for Russia!,1.0,1
Ugzft5pFB8o7qNSr_LR4AaABAg,"Twain cannot count on 🇺🇸 I hope they realize that and China will take over Twain and just like Britain and USA did nothing to help Hong Kong. Ukraine is not worth the price and we bombarded with nukes not just Russia but Iran, North Korean and China",0.5,0
Ugxmh6FUpgFGHUvx-K54AaABAg,"We have Senators talking about eliminating presidents of another country, we should think about impeaching our own president!",1.0,0
UgyXbwY7yUXeDIGnXut4AaABAg,"We signed an agreement along with   two other countries that if Ukraine gave up their nuclear weapons we would protect them, so they gave them up and we are in breach of contract or some big time liars. Ok, so no fly zone is out, but how about sending them the fighter jets so that their pilots can protect their country from the skies.",0.4285714285714285,0
Ugxkx-y1qRl7G1Lacat4AaABAg,What happened to COVID?  The war must have scared the little bug away…😁,0.0,0
UgxTxbdSMnnarQpkRHd4AaABAg,Why does the Azov Battalion exist in Ukraine? Why did Zelensky jail the opposition party leaders to remain in power?,0.0,0
UgxU1KCTYz2m9Pf9JvZ4AaABAg,"man I'm so jealous of Gordon Chang, I wish I can be this bad at doing my job as an ""analyst"" and still be called a expert in the field....",0.7142857142857143,1
UgwUs6Tv-S3H4_Vv7QR4AaABAg,"""For God sakes, it's time for LAUNCH!!!""  No, Joey, the word on the teleprompter is ""lunch.""",0.0,0
Ugx57eGFboT1s_0dwON4AaABAg,At least he doesn't kiss Putin's butt.,1.0,1
UgzScLNiXPIv_ycc9-R4AaABAg,Biden has said so many dumb/off-hand remarks and nothing ever happens to him. We look so ignorant as a country and it's embarrassing! I feel like we're on the losing team.,0.4333333333333333,1
UgwxsbAEQ78GoCun4z54AaABAg,Biden is a complete moron and the idiocy of those who still support him gives me no hope for the future of the country.,0.0,1
UgwacGHLBUoPO_CY3oV4AaABAg,Biden reminds me of a guy who would steal your wallet then help you look for it.,0.7692307692307693,1
UgwWlASlrYPgcZs1KDJ4AaABAg,"Biden spot on, called the little turd out for what he is.Regime has to change but this is a job for Russians.",0.0,1
UgycLPGQEmpm7yffYL54AaABAg,"Democracy in action!!If the 2020 election was as fair as the msm claim, ....  .suck it up!!!",0.5,1
Ugxf_Z5FeRpXWIrPX0l4AaABAg,Get him and his administration out ...NOW,1.0,0
UgxxZ3I7EaxU-ymP2G54AaABAg,Have you ever played a Biden speech on the playback at the slowest level you can play on YouTube it's hilarious to hear that idiot speak in slow motion....,0.0,1
UgwVMnVr6P-u3mCmKxV4AaABAg,"He’s gonna get this country glassed, and his followers are ok with that. Because as long as DT ain’t president, that’s all that matters, right?",0.1,1
Ugx_Q_8XUY1PDKXb38Z4AaABAg,How did the US vote him in?,0.5,0
UgyChrYR64Diu4-UzSp4AaABAg,I HAVE MORE RESPECT FOR PUTIN THAN I DO FOR BRANDON !!!,0.3333333333333333,0
UgzIoBMKIwcgAy2WaI14AaABAg,I agree with Biden: Putin should not be a leader. He should be let go.,1.0,1
UgxjodjncmGuJDyodKx4AaABAg,I bet Macron misses Trump now,0.0,0
UgwpP9iOFHF6thDfDXR4AaABAg,I blame the people that actually voted for a man that refused to come out of his basement for the entire campaign and pretended that it was the smart thing to do.,0.5833333333333334,0
UgykO2A4WyXD46q15b54AaABAg,I remember when The Soviet Union fell feeling so relieved to no longer worry about nuclear war. Thanks to Biden we are closer moving closer than we ever were.,0.5,0
Ugw4QYgGu2TYhjpbNqt4AaABAg,"I thought Joe said no one could possibly misinterpret what he said.We have a horse's a$$ for a president, get use to it, everyone else has.",1.0,0
UgwHjIlnR3_Y6F5Lb1p4AaABAg,"Joe, you said you would stand up to him , I guess you're just a paper tiger",0.0,1
UgzI7wKICS2OPraZjTN4AaABAg,Let's go Brandon. Trump 2024 🇺🇸,0.0,0
UgyN2_sT5dl5-DEBAhp4AaABAg,"More than half the country doesn’t accept BiDumb as legitimate, can’t blame them.",1.0,1
UgxAJ6j3Z3LeISXTtFV4AaABAg,People now REALIZE JOE BIDEN is SENILE!!!,0.0,1
UgyhAg8HjzEMp4eG3HZ4AaABAg,Regime Change  Russia or USA which one first and which one better for the USA?,1.0,0
UgxflwqW9ZHdw2O1eNJ4AaABAg,Remember when we never had to walk back anything President Trump said. Good times,0.0,0
UgwX2roSwc9FxUQizil4AaABAg,The GOP has been bitching that Biden is not tough enough.  So now he's TOO TOUGH?,1.0,1
UgyVTwX11rOj31becs94AaABAg,"This would be a very good time to start impeachment process on jb, can't understand why the republicans are not doing that. He is a very sick man.",1.0,1
UgxPqJ9rsrPEQEbAK0x4AaABAg,Time to hide OLD SENILE JOE in his DELAWARE BASEMENT Again!!!,0.0,1
Ugx0ILCpO87Xye5Ryj94AaABAg,Top 10 senators!,0.0,0
UgxXLDZwP962NK2cYWt4AaABAg,"We Americans and the free world can't take 3 more years of this liar, leftists, idiot, incompetent,  bumbling fool Biden-Harris administration.",0.0,1
UgyaAYGgp7DLEigvS6t4AaABAg,We need a regime change here in the U.S. too!,0.0,0
Ugzaa6_fSsMpvhROCVx4AaABAg,Where is the Fox News about Trump’s missing 7 hours of phone logs on January 6? Why is Fox News not reporting Dopey Donald’s cover-up?,1.0,0
UgwXvmegkrWMLYAO22R4AaABAg,"Why are you giving Biden such a hard time? He only repeated what everyone in Europe is thinking and saying.I hoped from day one that Putin would lose his head over this cruel and evil war. Believe me, no one in Europe believes there will be peace in Ukraine or Eastern Europe with Putin still alive or in proper power.",0.0,0
Ugx04V08dn1l2zuQycx4AaABAg,coniginitive test how many times can you all not see he is not capible of holding office come on man!!!,0.0,0
UgyHO5Sp2rKGuwVc-tB4AaABAg,don't you Americans think that you deserve a proper president and enable your country be a part of the world community ?,1.0,0
UgzaEKiBtAmuvWKrNgF4AaABAg,"“A fool vents all his feelings, But a wise man holds them back.”‭‭Proverbs‬ ‭29:11‬ ‭",0.0,1
UgxWsDGu74RgU-Zn-_p4AaABAg,“I’m not walking anything back.” This is the kind of idiotic statement from someone who is clueless to a stupid and violent statement that could get us into WWIII.,0.5,1
UgyvRsHoAdM2bUZM_1h4AaABAg,"""I'm the President and the buck stops here with me.""  What a liar.",0.0,0
UgzZYl8DoMime5jHmqR4AaABAg,All I’ve ever heard from the dems is”BLAME BLAME BLAME…”  for all of Joe’s failures!!!,1.0,0
UgzlNlY88TqPP3OZ0a94AaABAg,"All their brainwashing terms are 3 word phrases. Putin's Price Hikes. Covid: Safe and effective. Iraq war: Cut and run. Neurolinguistic programming, they do this constantly to the American people.",0.0,1
UgyFZ9auxXC0jtcWW4x4AaABAg,"At the very least, they aren't blaming Trump for this carastrophe!",0.0,0
UgxeLyiFxQBDQRnXJzB4AaABAg,"But any way as he said 80% agree with him, as he said.  I wonder when was the calculation done",0.0,0
Ugz6k3XGbPLuTi3KBNx4AaABAg,"Governments that obey God Almighty and respect humanity and human rights in particular, and care about the words of their free people, and avoid lies and discrimination, and set their policies honestly ???  Only they will stay ???  Because they are the only ones who are on the side of God Almighty and the rest will be doomed and held accountable in the national and international courts of justice, especially the court of justice of the Lord of the worlds ???",1.0,0
UgwWAyEjYDA0Hed6ZwN4AaABAg,I think they wrecked the country intentionally,0.0,0
UgxiJPe5GO9tNDjFTVJ4AaABAg,I want to know who voted for Biden.  Where are these people?    Show yourselves.,0.0,0
UgydKamhBWPs95GAOQl4AaABAg,"In 2021 the left blamed everything  on Trump. Now it's Putin... get ready Daffy Duck, you're  next...",0.0,1
Ugzs0q0nAZcsMHfaquN4AaABAg,I’m sitting is another country feeling great sympathy for the American people. They have been sold down the river . The rot in America is endemic .🌎🥺,0.25,0
UgzJKaYjNS-6cpkL3zl4AaABAg,Just because you put a clown in the castle doesn’t make him king. It turns the castle into a circus,0.0,0
Ugzq0GooZ1OBhVfUVfJ4AaABAg,"Lawfare, stuffed ballot drop boxes and localized voter theft in urban areas has consequences.",1.0,0
UgwGiNCwsXmIEI9AKlN4AaABAg,Let's blame Putin for the 2 decades of the mess. 🤦🏻,0.0,0
Ugz1tGpI3K9_p1YDOOh4AaABAg,Most of the MSM are traitors and are your enemy.,0.0,1
UgzTrxtMm925zXQ1KmR4AaABAg,Putin is the reason I didn’t win a drawing for a set of golf clubs,0.0,0
Ugz8wAboQ9B9SjDnFDh4AaABAg,"Recession is on the way, the signs are there. The Fed hiked thr rate. Now the ST is higher than the LT.",0.0,0
Ugw8D5WhpdZLaWflxg94AaABAg,"She, Psaki should be fired ASAP",1.0,0
Ugxji3FKqBnqcwDeGZZ4AaABAg,Stagflation.Why I haven't heard that word since the peanut farmer was in office. At least Jimmy Carter lived long enough to see his title as the worst president toppled.,0.3333333333333333,0
Ugw-chzCWcD5807TaWB4AaABAg,"Still amazed every time I think about the fact that out of anyone, Biden is president",1.0,0
Ugy8TKRasd92b3hhNmJ4AaABAg,The president is letting Putin determine the price of things here?   What's Putin have on Biden?,0.0,0
Ugy7NsYqeaQ4XDvFp3F4AaABAg,The problem is the government’s reckless spending has accumulated into a huge debt so Powell will have to pick between letting inflation rage on so the government’s debt can be carried more easily vs. fighting inflation to help the average Joe but bankrupting the government.  I think the government will chose its self preservation at the expense of the average Joe.  That’s why we will have eternal stagflation.,0.0,0
UgwPU1U3-y5vpqfNBLd4AaABAg,There is no way that a president of any country can raise the price oil and gasoline. That comes from the markets.,0.5,0
UgwOWj5SAnJhsXf-zV94AaABAg,"US inflation is at the highest level since Republican Ronald Reagan in 1982. Since 1933, the US economy has grown at an annual average rate of 4.6 percent under Democratic presidents and 2.4 percent under Republicans.  GOP tax cuts for the wealthy have never boosted the US economy.  Ten of eleven U.S. recessions between 1953 and the present began under Republican presidents.",0.0,0
UgxbMQkQpgakcSp7gxR4AaABAg,"We didn't have this problem a few months ago. I wonder what happened? Oh yeah, we got an old white man in the White House. Trump was all business. We need Trump in 2024!",1.0,1
UgzJ1ZxZNi9f3kq1zEd4AaABAg,"Why are politicians allowed to lie, without getting sued? Any lawyers have an answer?",0.0,0
Ugy4rClkd_FwrVLOe1R4AaABAg,"Your face looks like ""stagflation..""..Your voice sounds like the noises coming from a bloated carcass of a rotting animal..Krud-low..(. can't get much lower..)",0.0,1
Ugz8KHwqOHgKTO4ovCJ4AaABAg,"amazing how all these ""independent"" news agencies all use the EXACT same phrase.",0.0,0
Ugw_PFq7VLrbmrVB4_x4AaABAg,"recession has started.  We are a small construction companyfocus on fast food remodels and new builds.   Had 4 jobs in the pipeline just had our 2nd cancelation due to increased cost.  Franchisees are getting reprieve from mandatory remodel updates by the franchise due to increased cost of supplies and inability to get supplies in timely manner meaning their restaurant may be shut down longer causing loss of income to franchisee.  Had new build scheduled to start in Jan, has been backed up due to bureaucracy ie permits and regulations ( covid... ya right) which have been increased over the last year!  If this continues I will be laying off employees won’t have a choice.",1.0,0
UgzvazGJqPZ7T-yiZf14AaABAg,"""Biden is not sure of anything"" - that really ceased to be any kind of news sooo long ago.",1.0,1
UgzfUfYUtXsEaiDAOfF4AaABAg,"""Strong, brave and ready ..."" is everything Biden is not.",0.5,1
UgwinTszyQEyxzHkfhp4AaABAg,"An american calling someonelse a war criminal is the biggest hipocrisy ever registered in history, although Joe already forget it.",0.0,1
UgybPdRMNQ4F-C6mHuN4AaABAg,"And when Putin expelled our diplomats from Moscow, Trump thanked him “ because that would cut down our expenses “ at the Moscow embassy.😂😂😂",1.0,0
Ugz60JxpHRXRfHdOh-14AaABAg,"Biden , better get decisive and fast. If we don’t stop what’s going on in the Ukraine in the fall of 2022 China will begin phase 2 of the communists master plan to take over the world when they invade Taiwan . That plan is well underway. ... and so begins WW3",0.4285714285714285,0
Ugwv1ivv58a4rAxF4PJ4AaABAg,"Biden is one of the weakest Presidents we've ever had. He's not even capable of leading OUR country. The backup person, Kamala Harris is no better.",0.0,1
Ugw3xIMTQarSC6yt-t94AaABAg,"Biden sending 15 billion of your tax dollars to Ukraine. How much of that money will be coming back to the Biden family, Pelosi family and members of Congress through agreements with Ukraine? Although not in support of Putin, Russia is needed to stop all the corruption in Ukraine (bio labs, oligarchs etc.).",0.0,0
UgzqVsHpemiZyX7iisx4AaABAg,"Ever notice when Biden says ""Let me make this very clear...."" The next thing out of his mouth is the most unclear thing you can imagine.",0.1428571428571428,1
UgxDi_bOjqPz2l7jj5N4AaABAg,"Fox completely missed it!!!!  Anybody see it?  3:00mins into video.  Biden has Covid and he's not wearing a mask, but flight passengers vaccinated still have too.  FOX, pay attention!!!!!!",0.0,0
UgzY8lvxG6ozR6DUOTd4AaABAg,Hard to believe anyone would vote for a potato 🥔 😕,1.0,0
UgwH1e8EKTJC0cwsEyh4AaABAg,He is sure about one thing. He's sure that he loves ice cream.,1.0,0
Ugxu0arH-nDOnDozOkd4AaABAg,I don’t like this at all. Biden is going to start world war 3.,0.0,0
UgzdIK944vmcNjaSu5V4AaABAg,I'm sorry but whoever this is Is An AI. NOT LIKE YOU AND I.    LOOK AT ITS EYES.    TOO PERFECT.,1.0,0
UgyVgM6Ic6kM5NdcwsN4AaABAg,It is not the truth unless it come from Jen Psaki 🤣🤣🤣,1.0,0
UgzOf9i4cs_aIP0YqJ94AaABAg,It is time to play 'Mireille Mathieu' singing 'La Marseillaise' loudly into his earphone,0.0,1
UgwYqem6_TxcD7uryJh4AaABAg,"It’s hilarious that he asked Joe Biden to be a leader, that’s the exact same thing that the Democrat party has been asking Joe Biden.🤣🤣🤣",1.0,1
UgxcIf2lmYHuvYOcFcJ4AaABAg,Maybe Biden should be like FOX and lie about everything,1.0,1
Ugytmdiiyb3nSttCjc94AaABAg,Nobody  goes and envade a country  for no reason  there's gotta be a reason  why Russia  envaded Ukraine,0.0,0
UgwSl7C2ExPdKN1yTbN4AaABAg,Obama go somewhere but here,0.3333333333333333,0
Ugxp5xjn_9jpjcuLpN54AaABAg,People laugh? How's anyone laughing at anything about this disgusting administration,0.0,0
UgyQXYOgD1Sy5b0f0zh4AaABAg,"So embarrassing, this president.",0.0,1
Ugz0chbFb1VusHLidLZ4AaABAg,"So we have an actor playing a president,and in America we have a president that doesn't know he is just an actor !!",0.0,1
UgzW5EMKZPil00jWMdt4AaABAg,Stop referring to him as the president! He is the ILLEGITIMATE president. There I corrected it for you.,0.0,1
UgzCUoCxlqkhVIx7vfN4AaABAg,THESE ARE HUNTER BIDEN FRIENDS. WARNING THIS WAR IS A MONEY SCAM,0.0,1
UgzX_DUybTZtxmpyTGB4AaABAg,THUG PUTIN!YOU GUYS.DO YOU THINK THE WORLD HAS FORGOTTEN UNITED STATES WRONG DOINGS AROUND THE WORLD?WHAT ABOUT YEMEN GENOCIDE.,0.0,0
UgyCzJ8SVHRWVxrmZip4AaABAg,Thought the American President was supposed to be the leader of the free World? America has been the country considered to be the one strong enough to keep peace around the world by its strength. What Zelinsky means is that Biden is not showing leadership or strength and America looks weak. Biden is not tuned into what is actually happening.,0.0,0
Ugw1irrf7wmpGPIhRC14AaABAg,We should make Biden supreme commander of the planet. He sure has proved he can handle it. What could go wrong?,0.0,1
UgzQklWECGPINeERb4B4AaABAg,a good nursing home and a geriatric specialist is what Joe needs.,0.0,1
UgxMD99QI5-bPcRbFu94AaABAg,80 million votes the most ever!,1.0,0
Ugw0ZtQM3_z_yey5wBp4AaABAg,"Barasso:  'we need to stop buying uranium from Russia immediately!' Person with a brain:  'why?'. Barasso: 'it will hurt Putin! We MUST hurt Putin!' Person with a brain:  'OK, where will we get the Uranium?' Barasso:  'uh, I don't know. I haven't thought that far ahead yet.'",1.0,0
UgzDeOvN-dYZDLNKHtR4AaABAg,"After He took the President (Biden) the gasoline go up , groceries too everything goes up!!!!",0.0,1
UgxjhSX_Mx-XKPIBf8h4AaABAg,And inflation.,0.0,0
UgzrV4SzWPCL2OLHY1d4AaABAg,And the mastermind of high failures!   Start the impeachment process!,1.0,1
Ugy239rXmrttXp1Z3aN4AaABAg,BIDEN puts a minimum tax on Billionaires!!  Pretty stupid to tell them they will pay less taxes if they take their money OUT of the USA.  ANOTHER of BIDENS failures; like everything he touches.,1.0,1
UgzrbFYoinUvD_DbZ314AaABAg,Biden is the only president to not know where he is all the time.,1.0,1
UgxhaOUj1m646lFYY6N4AaABAg,Biden's ability to mess things up cannot be underestimated.,0.75,1
UgymXQ1wAx3WV7E5CvR4AaABAg,"Biden: ""In this struggle against Russia, I'm willing and prepared to make tremendous sacrifices, down to the last European.""
Europeans: ""...""",1.0,0
UgxY2V7BBxwP-uYZpqd4AaABAg,Bidenflation FJB,1.0,1
Ugx6Zfb20G0c-N6deXJ4AaABAg,"Delayed obedience is disobedience.  Biden,  saying your going to do something is not the same as doing it. We're not all fools out her in the real world",1.0,1
Ugw0eAlA3hGy31aKeXh4AaABAg,"Don't forget about Biden's 1,000 other mistakes and errors.",1.0,1
UgxHnbNuIFX1UXnL_e14AaABAg,"Electric cars are COAL-fired cars. Nuclear energy is NOT ""carbon free"" (whatever that really means). Enriching uranium for power plants or plutonium production takes a great deal of energy. Most or all of uranium enrichment sites have their own personal power plants for this very reason. Also, I am a degreed and licensed nuclear engineer. And if ""we"" are so concerned about energy, how about recycling used nuclear fuel? At the end of the fuel cycle of a nuclear plant, about 1/3 of the power is being produced by the plutonium that has been ""bred"" in the fuel by the neutron absorption by U-238.  (U-235 is the good stuff!). If recycling is so great, which it isn't, why not recycle used nuclear fuel. We have a lot of it, and have had a fully-constructed recycling site near Dresden, IL since at least the 70's. That is the only one that I have personally visited, and don't know about any others, or if there even are any others; not my area of expertise.",1.0,0
UgySEUpmLjQBDqGz2tF4AaABAg,Energy independence never was and never will be until we get over our addiction to fossil fuels. It’s just a buzzword in a political sales pitch.,0.5,0
Ugz4x8Wa1gcVTVWZ2PN4AaABAg,"Enough Of Letting These Dudes With Books In The Background On Air, Interview Real People, Get The Word From The Ground! How Many Times Do We Need To See The Same People Saying The Same Thing Over & Over & Over Again! Enough!",1.0,0
UgzP_jt9dZLok6KvtOB4AaABAg,Fox is Un-American. Fox is Un-Patriotic. Fox is corrupt and deviant. Fox is nothing but propaganda.,1.0,1
Ugw-s8k_j-C-94yKRU14AaABAg,God bless President Putin and the Russian people🙏,0.0,0
Ugyx0q0JOivKS0KYO-x4AaABAg,"Haha!! Thanks Hillary,,,you're uranium one deal was awesome.",1.0,1
Ugw4CFuX8f4ITyt8QXF4AaABAg,Hunter Biden Laptop Contains Multiple Department Of Defense ‘Encryption Keys’ With Twenty Plus Year Expiration Dates To Allow Holder Access To Department of Defense Databases- from CD Media,1.0,0
UgztkKxZx8nQepbBk-p4AaABAg,I HAVE MORE RESPECT FOR PUTIN THAN I DO FOR BRANDON !,1.0,1
Ugyjxl8g809XSRUBetd4AaABAg,I believe we need to vote out any Republican that stands with Mitch M and Kevin M.,1.0,0
Ugw7ZQY_9B-lYkKz32R4AaABAg,I didn’t realize that Barasso could actually speak.  For years I just saw him standing speechless like wallpaper behind the first string liars in the GQP.,1.0,0
UgwbMtOyor7WyhmqGRh4AaABAg,"I feel a perfect time to fund crypto.  High interest rates, high inflation and low wages increases.  No amount of flag fondling is going to hide the outcome of that.The sad things is a lot of people will still vote for the incompetent narcissist out of faux patriotism.",0.0,0
UgwSiEwAlQq4s_Rl7IB4AaABAg,I feel sorry for anybody that voted for Joe Biden,0.6521739130434783,1
Ugz9DP1fSkSBlSMQENp4AaABAg,I guess we could leave over 80 billion dollars worth of equipment for one country but we cannot give the right equipment to another country that is fighting for its life and its people,0.8333333333333334,0
UgxB4wI35IVEpGjxX514AaABAg,I'm glad that fewer and fewer still believe that Pootin is a genius  .,1.0,0
UgyP9YufP6ulh3dy7ZJ4AaABAg,"If I was Putin I would just keep pushing forth let America, spend couple hundred billion dollars on this effort then I would beg china to lend aid and continue the effort making America pump more money into the fight",0.0,0
UgwcG87O2jPVaC8eL0B4AaABAg,"If Joey-come-lately keeps dragging his heels, there won't be a Ukraine left to defend. The time for action is now.",1.0,0
UgwMrnM7LS9tkfMcn854AaABAg,"Impeach, Impeach, IMPEACH!!!!!!!!!",0.0,0
Ugw0xC7yXwXelPqJDAZ4AaABAg,Is there anything positive that Biden has done lately?,1.0,0
UgwOT7u0mV9IlgyXBMt4AaABAg,"Joe Biden I swear by the one who my soul in his hand, you will regret it",0.0,1
Ugz09dvQV6dbK5Udezt4AaABAg,Joe will do anything to put America last unlike our president Trump always put America 1st,0.75,1
Ugwet7CVjWdrRBtX2Cp4AaABAg,John Barrasso can't stay away from a camera and do the job Wyoming elected him to do!! He needs to go!!!,1.0,0
Ugw8EtB5HqXeZLg6OmF4AaABAg,Maria Bartiromo is one of the true Patriots left on mainstream media,0.3333333333333333,0
UgyeSOtHzUjJGPLImO54AaABAg,Maria Maria i don't care what u say .Just sit there and look good !,1.0,0
UgyS_Y1lHm2QfTACVC94AaABAg,Not an failure he’s listening to Barack Obama both of them actually want to weaken America,0.6923076923076923,1
Ugy_kNErkUBtP2wf-p94AaABAg,"One of the most important statements, was that we need to be as independent as possible. Energy independence is a national security issue. Our medicines, tech (chips) etc. need to be made here at home. Don't go to our enemies for anything. Europe is learning this lesson now.",0.6666666666666666,0
UgwlBjiODcZWJxtZvO14AaABAg,Putin is a strategist.,1.0,0
Ugx4zkCOxwpUV8VV3mR4AaABAg,REVOLT AND OVERTHROW!!!,0.5,0
Ugybj4ckkJhcaF0NX854AaABAg,Remember that two of soviet leadership of the USSR were of the Ukraine one moved and lived in Ukraine the other was born in Ukraine. The were the Third and forth leaders of the Five,1.0,0
UgzBGU_Jmy03_9FvUUR4AaABAg,Remove Biden and put a intelligent intellectual person like ….Trump yes Trump and your prayers will be appreciated by all,1.0,1
UgzmQvLVbOKpxq_wxv14AaABAg,She always sounds like shes yelling,1.0,0
UgzcSCEQxe_ZlZCWzYh4AaABAg,"Sorry, but we in ASEAN countries wont follow the usa sanction against russia oil. We will buy it regardless of what usa sentiments have. Afterall, every country has its own interest",1.0,0
Ugy0CLRlgq6h-kzogRZ4AaABAg,"Tell me, Americans. How did you manage to convert your once beautiful country into a psychiatric hospital with patients in charge?",0.5,0
Ugzj8bPuynE4hwtf-OF4AaABAg,"The fact that we, USA 🇺🇸,  buys energy and products and medicines and food from "" Communist "" countries such as Russia and China bothers me a lot... I know there's not an immediate solution , but Trump knew we were way too dependent on other countries and now we are seeing exactly why we can not in the future be so dependent on other countries ESPECIALLY Communist countries.",1.0,0
Ugw_4beZd6IBbiY8kit4AaABAg,There is more to this than media (either side) is telling us,1.0,0
UgwcaRmpfTfiEhu0qol4AaABAg,This is the 3rd term of Obama . Disastrous. But why on earth is Maria screaming at us?,1.0,1
UgwCRropYSRSIsn36A14AaABAg,This would not have happened if Trump was in charge. He even stopped hurricanes remember.,1.0,0
Ugz3ekKo1R4fNfsiAZt4AaABAg,"This year, he is just getting started. WW3 will probably be his legacy",1.0,0
Ugzcj86KtF_gYD4AW614AaABAg,Too late guys... to many people have died from this war ...should of did something too stop it before it started....right or wrong ....,0.0,0
UgxQHScdyUrLjavpLRp4AaABAg,Trump showed how it should be done..  by a man for the people.with his own money.  Not a man speaking  for his sponsors and pushing an agenda,0.8095238095238095,0
UgzuQ4qT5NhtcKsqen54AaABAg,"When it comes to the world of investing,most people don't know where to start. Fortunately great investors of the past and present can provide us with guidance.",0.0,0
Ugwr4LAgvUr8zaFdgCB4AaABAg,"Why do we buy from Russia? They're not twisting our arm to buy from them, we have other options, right?",1.0,0
UgykkXjDWOwG23dXJ4t4AaABAg,Why does no one ever blame the oil companies?,1.0,0
Ugy0qVonk-bwX4hhuDN4AaABAg,"can somebody explain why obama, biden and hillary sold 25% of our uranium to russia and now we're buying uranium from russia....it doesn't make any sense....",0.0,0
UgxB_hPxxYkGm1pXPQ94AaABAg,"do you know how much the US and the EU are supplying weapons to Ukraine, how many billions of dollars have already been paid and how much more Zelensky is asking for?Do you know how much money is being taken out of Ukraine? On the border of Hungary, the wife of the former deputy of Ukraine Anastasia Kotvitskaya had $ 28 million and 1.3 million euros in her suitcases, which she had to make a declaration.They don't invest their money. Do you think where Zelensky, Klitschko, Avkov, Aristovich, Turchinov are now? They are not in Ukraine! They are not sitting in a bomb shelter! Please tell me, does anyone from the mega super stars of America and Europe have billions of dollars, villas in different countries of the world? Zlenisky is on the list of the richest in Ukraine. He has $ 1.2 billion in Dresdner Bank Lateinamerika in Costa Rica, real estate: a villa in Miami for $ 34 million, Forte dei Marmi (Italy), Russia, the Crimean peninsula and this is what is known. Another $80,000 went to buy jewelry from the Graff jewelry house. And this is a man who was not a super star in his own country, in order to receive such fees, first Igor Kolomoisky paid him so that he would ridicule the Russian people.",1.0,0
UgxNYjz3BSbDZEC_CfN4AaABAg,"the gop tried to restore the keystone xl subsidies. it would bring canadian oil to texas more efficiently, and then the texans would sell it to the usa at the putin prices.",0.75,0
UgyK5Tf6XxDPql443394AaABAg,"“When the righteous are in authority, the people rejoice; But when a wicked man rules, the people groan.”‭‭Proverbs‬ ‭29:2‬ ‭",1.0,0
Ugz_EmBrCVmJLxrTnNp4AaABAg,"""A woman has a womb."" It's truly that simple.",0.0,0
UgwA1iRHn5glwEGQ2bh4AaABAg,2022 and no one knows what a woman is...,0.0,0
UgwdLy_4E3S5zw5cG1B4AaABAg,"Bones is it a boy or a girl?...Dammit Jim, I'm a doctor,not a biologist",1.0,1
UgyajubpusUYXpR59Xt4AaABAg,Evidently something you’ve never touched,1.0,0
UgzozRiKtQT0KbkBaO94AaABAg,"FAKE FOX NEWS IS PRO RUSSIAN, SEAN HANNITY ANDTUCKER CARLSON ARE TRAITORS, BOYCOTT FAKE FOX NEWS ADVERTISERS LIKE INDEED,USAA, LIBERTY MUTUAL, MY PILLOW, GLAXOSMITHKLINE, GM, PROCTOR AND GAMBLE,INTUIT, NESTLE, KRAFT, HEINZ, PROGRESSIVE, CHARLES SCHWAB,",0.0,1
UgxDPA-0RRZz4vBfg5x4AaABAg,Funny how we never see trans men in men’s sport,1.0,0
UgzFrrGYPtP7nNsPxkh4AaABAg,"I actually am a biologist. Apparently, I can say what a woman is, according to these people.Women have a pair of X chromosomes. Men have X and Y. Is it all they needed as proof? I allow anyone to quote me on this, freely. Even without contribution. I will not press charges for plagiarism; pinky promise.Edit: In spite of knowing women [also] by their chromosomes, I usually do not come to know that women on the streets are women by orchestrating DNA analyses for each of them. So she could have answered the question without any degrees in biology or related fields.",0.0,0
UgyGx2twd3M9g_T-gMV4AaABAg,I freakin' love you Tucker,1.0,0
Ugzx4ZP8TKir0TtC6c94AaABAg,"I gotta give it to Ms. Jackson, she was smart to side step that question because the woke mob, lgbtq and liberals would have trashed her. Good political move",0.0,0
Ugx0cN1zlptXKGlhQ1Z4AaABAg,"I think we could end this debate with one question...... ask them"" if you believe trans gender is legitimate, would you have a romantic relationship with a transgender man/woman""..... see if they stick to theire belief......",0.5,0
UgwuQyn5vznZgjY95vB4AaABAg,"I'm  not always in agreement with Tucker Carlson but this time I'm, if this woman can't even answer a simple question like that then that means she doesn't deserves to be on the beach at all.",1.0,0
UgxRRseaUOp4vIxw_Qd4AaABAg,I'm goung to say it anyway but I thought some women wanted to be equal?,1.0,0
UgzlObgu_jCAJhJQr9h4AaABAg,If I was there the follow-up question would be - are you a woman ?Her: YES- but how do you know?,1.0,0
Ugw8ZiXuHgfBKJQnwoJ4AaABAg,"If a ""Biologist"" tells her she's not human or she's a man for that matter, will she accept that?",1.0,0
